lat,lon,avg_smi,total_drought_pct,unusual_dry_pct,moderate_drought_pct,severe_drought_pct,extreme_drought_pct,exceptional_drought_pct,drought_intensity,trend,drought_resistance
47.7815257159013,7.835803524900121,0.302358,43.333333333333336,16.666666666666664,15.0,6.666666666666667,6.666666666666667,15.0,0.066625684,-0.12175943,0.0
47.78344831550833,7.8890477872368425,0.33812115,40.0,10.0,11.666666666666666,8.333333333333332,8.333333333333332,11.666666666666666,0.06393012,-0.06512731,0.0
47.7853462717125,7.942297561878753,0.37081096,38.333333333333336,11.666666666666666,10.0,10.0,8.333333333333332,10.0,0.06682002,-0.07163754,0.0
47.78721957813745,7.995552778416547,0.40564853,40.0,6.666666666666667,20.0,5.0,13.333333333333334,1.6666666666666667,0.09092719,-0.06832686,0.0
47.789068228488496,8.04881336639507,0.41119343,35.0,10.0,15.0,5.0,11.666666666666666,3.3333333333333335,0.08603976,-0.05017644,0.0
47.79089221655261,8.102079255313885,0.39265183,36.666666666666664,13.333333333333334,15.0,8.333333333333332,11.666666666666666,1.6666666666666667,0.08418199,-0.065820545,0.0
47.79269153619859,8.15535037462786,0.36084494,43.333333333333336,6.666666666666667,16.666666666666664,11.666666666666666,8.333333333333332,6.666666666666667,0.085476175,-0.09679055,0.0
47.794466181377025,8.20862665374775,0.2928928,48.333333333333336,15.0,16.666666666666664,10.0,11.666666666666666,10.0,0.06943034,-0.13062425,0.0
47.79621614612045,8.261908022040762,0.2564307,60.0,8.333333333333332,23.333333333333332,13.333333333333334,11.666666666666666,11.666666666666666,0.08231346,-0.14037205,0.0
47.797941424543325,8.31519440883116,0.26501834,58.333333333333336,8.333333333333332,25.0,10.0,18.333333333333332,5.0,0.08933465,-0.106118724,0.0
47.79964201084218,8.368485743400829,0.3376361,41.66666666666667,18.333333333333332,21.666666666666668,13.333333333333334,3.3333333333333335,3.3333333333333335,0.09888345,0.0051680505,0.0
47.8013178992956,8.421781954989871,0.33449212,43.333333333333336,15.0,25.0,13.333333333333334,1.6666666666666667,3.3333333333333335,0.106463,-0.009904772,0.0
47.80296908426434,8.475082972797182,0.32792273,45.0,10.0,26.666666666666668,13.333333333333334,1.6666666666666667,3.3333333333333335,0.109938994,-0.042605996,0.0
47.80534237913798,7.513365411637779,0.15291466,70.0,13.333333333333334,16.666666666666664,16.666666666666664,20.0,16.666666666666664,0.06138857,-0.06972007,0.0
47.807415289656966,7.566611527055542,0.084265,86.66666666666667,5.0,13.333333333333334,10.0,16.666666666666664,46.666666666666664,0.043788254,-0.05131256,0.0
47.80946356617677,7.619863590853251,0.062744774,90.0,5.0,13.333333333333334,6.666666666666667,15.0,55.00000000000001,0.032529388,-0.057563074,0.0
47.81148720181684,7.6731215327385325,0.15988904,73.33333333333333,13.333333333333334,25.0,13.333333333333334,13.333333333333334,21.666666666666668,0.07072048,-0.11579237,0.0
47.81348618977806,7.726385282369501,0.24029559,53.333333333333336,18.333333333333332,18.333333333333332,10.0,6.666666666666667,18.333333333333332,0.06944516,-0.16350397,0.0
47.81546052334278,7.7796547693553375,0.27181768,46.666666666666664,18.333333333333332,15.0,10.0,3.3333333333333335,18.333333333333332,0.06462702,-0.16793792,0.0
47.817410195874885,7.8329299232568586,0.31432503,43.333333333333336,13.333333333333334,8.333333333333332,13.333333333333334,6.666666666666667,15.0,0.06105937,-0.15482827,0.0
47.8193352008199,7.886210673587104,0.34211665,40.0,15.0,10.0,8.333333333333332,8.333333333333332,13.333333333333334,0.05953766,-0.10557005,0.0
47.82123553170502,7.939496949811901,0.35957405,38.333333333333336,11.666666666666666,13.333333333333334,6.666666666666667,6.666666666666667,11.666666666666666,0.06803933,-0.08198321,0.0
47.82311118213922,7.99278868135045,0.40147704,40.0,5.0,20.0,3.3333333333333335,10.0,6.666666666666667,0.09135159,-0.09024224,0.0
47.82496214581329,8.046085797575905,0.4298369,33.33333333333333,6.666666666666667,13.333333333333334,8.333333333333332,10.0,1.6666666666666667,0.0884769,-0.07681891,1.968463579813637
47.8267884164999,8.099388227815952,0.41232073,36.666666666666664,8.333333333333332,16.666666666666664,6.666666666666667,10.0,3.3333333333333335,0.08489305,-0.09113231,0.0
47.82858998805369,8.152695901353386,0.35010716,41.66666666666667,11.666666666666666,16.666666666666664,8.333333333333332,13.333333333333334,3.3333333333333335,0.08907176,-0.11283249,0.0
47.83036685441134,8.206008747426708,0.31261882,48.333333333333336,11.666666666666666,15.0,16.666666666666664,5.0,11.666666666666666,0.080671325,-0.13641395,0.0
47.8321190095916,8.259326695230685,0.270826,55.00000000000001,11.666666666666666,21.666666666666668,11.666666666666666,11.666666666666666,10.0,0.082493305,-0.15039839,0.0
47.83384644769537,8.312649673916958,0.32096964,46.666666666666664,13.333333333333334,20.0,15.0,8.333333333333332,3.3333333333333335,0.092628695,-0.031127632,0.0
47.835549162905785,8.365977612594616,0.31816307,43.333333333333336,16.666666666666664,16.666666666666664,16.666666666666664,6.666666666666667,3.3333333333333335,0.09351612,-0.050935745,0.0
47.83722714948824,8.419310440330783,0.31312674,41.66666666666667,15.0,16.666666666666664,16.666666666666664,5.0,3.3333333333333335,0.092057504,-0.06998527,0.0
47.83888040179048,8.472648086151207,0.2951245,48.333333333333336,13.333333333333334,23.333333333333332,16.666666666666664,5.0,3.3333333333333335,0.10141237,-0.09189001,0.0
47.84328691074707,7.563549746887987,0.06961893,90.0,1.6666666666666667,11.666666666666666,11.666666666666666,16.666666666666664,50.0,0.04041435,-0.04966493,0.0
47.845337749156045,7.616838298459128,0.0758449,88.33333333333333,3.3333333333333335,11.666666666666666,8.333333333333332,20.0,48.333333333333336,0.039297927,-0.060114413,0.0
47.847363916063486,7.6701327426112345,0.11545451,81.66666666666667,5.0,16.666666666666664,11.666666666666666,16.666666666666664,36.666666666666664,0.051048536,-0.06900044,0.0
47.849365404654606,7.723433008831347,0.22200531,60.0,13.333333333333334,20.0,10.0,15.0,15.0,0.076852806,-0.15743041,0.0
47.851342208196264,7.776739026557373,0.26152456,50.0,15.0,16.666666666666664,8.333333333333332,11.666666666666666,13.333333333333334,0.07311915,-0.17618597,0.0
47.853294320037065,7.830050725178652,0.2872289,45.0,16.666666666666664,15.0,8.333333333333332,6.666666666666667,15.0,0.06609053,-0.18040732,0.0
47.855221733607436,7.883368034036539,0.33255264,43.333333333333336,10.0,13.333333333333334,6.666666666666667,11.666666666666666,11.666666666666666,0.070996925,-0.14228235,0.0
47.85712444241965,7.936690882424982,0.34539598,45.0,8.333333333333332,16.666666666666664,8.333333333333332,8.333333333333332,11.666666666666666,0.08127946,-0.13419463,0.0
47.85900244006794,7.990019199591105,0.35306093,40.0,10.0,11.666666666666666,10.0,6.666666666666667,11.666666666666666,0.073523976,-0.15133463,0.0
47.86085572022854,8.043352914735792,0.3868415,35.0,10.0,13.333333333333334,6.666666666666667,6.666666666666667,8.333333333333332,0.069669634,-0.13998681,0.0
47.862684276659785,8.09669195701426,0.37188113,36.666666666666664,13.333333333333334,13.333333333333334,8.333333333333332,6.666666666666667,8.333333333333332,0.07645361,-0.12432873,0.0
